Price,Close,High,Low,Open,Volume
Ticker,TMCV.NS,TMCV.NS,TMCV.NS,TMCV.NS,TMCV.NS
Datetime,,,,,
2026-01-02 04:19:00+00:00,441.1000061035156,441.6499938964844,440.70001220703125,441.3500061035156,91337
2026-01-02 04:20:00+00:00,440.20001220703125,441.20001220703125,440.20001220703125,440.75,95356
2026-01-02 04:21:00+00:00,440.20001220703125,440.5,439.8500061035156,440.20001220703125,50681
2026-01-02 04:22:00+00:00,440.04998779296875,440.5,440.0,440.0,49541
2026-01-02 04:23:00+00:00,440.0,440.5,440.0,440.04998779296875,28967
2026-01-02 04:24:00+00:00,440.0,440.45001220703125,440.0,440.0,32546
2026-01-02 04:25:00+00:00,440.0,440.5,440.0,440.04998779296875,27478
2026-01-02 04:26:00+00:00,440.0,440.1499938964844,440.0,440.0,15986
2026-01-02 04:27:00+00:00,439.8500061035156,440.1000061035156,439.54998779296875,440.0,69236
2026-01-02 04:28:00+00:00,440.04998779296875,440.8999938964844,439.75,439.8500061035156,61505
2026-01-02 04:29:00+00:00,441.0,441.0,440.0,440.04998779296875,28068
2026-01-02 04:30:00+00:00,440.70001220703125,441.0,440.3999938964844,440.70001220703125,25438
2026-01-02 04:31:00+00:00,440.54998779296875,440.8999938964844,440.54998779296875,440.8500061035156,27374
2026-01-02 04:32:00+00:00,440.1499938964844,440.79998779296875,440.1499938964844,440.70001220703125,31159
2026-01-02 04:33:00+00:00,440.1499938964844,440.45001220703125,440.1499938964844,440.1499938964844,14490
2026-01-02 04:34:00+00:00,440.3500061035156,440.70001220703125,440.1000061035156,440.1499938964844,22449
2026-01-02 04:35:00+00:00,440.25,440.3999938964844,440.1000061035156,440.3500061035156,25014
2026-01-02 04:36:00+00:00,440.04998779296875,440.25,440.04998779296875,440.1000061035156,15615
2026-01-02 04:37:00+00:00,440.04998779296875,440.1499938964844,440.04998779296875,440.1000061035156,20869
2026-01-02 04:38:00+00:00,440.5,440.5,439.8500061035156,440.1000061035156,61450
2026-01-02 04:39:00+00:00,440.04998779296875,440.3999938964844,440.0,440.3500061035156,16463
2026-01-02 04:40:00+00:00,440.1000061035156,440.1499938964844,440.0,440.1000061035156,31437
2026-01-02 04:41:00+00:00,440.0,440.25,440.0,440.1499938964844,18855
2026-01-02 04:42:00+00:00,440.0,440.29998779296875,439.3500061035156,440.04998779296875,116776
2026-01-02 04:43:00+00:00,439.8500061035156,440.1499938964844,439.79998779296875,439.95001220703125,23931
2026-01-02 04:44:00+00:00,440.1000061035156,440.1000061035156,439.79998779296875,439.8500061035156,23815
2026-01-02 04:45:00+00:00,440.0,440.1000061035156,440.0,440.1000061035156,19066
2026-01-02 04:46:00+00:00,440.0,440.04998779296875,440.0,440.04998779296875,20962
2026-01-02 04:47:00+00:00,440.0,440.1000061035156,440.0,440.0,28948
2026-01-02 04:48:00+00:00,439.6499938964844,440.04998779296875,439.5,440.0,44641
2026-01-02 04:49:00+00:00,439.79998779296875,440.0,439.6499938964844,439.8999938964844,16083
2026-01-02 04:50:00+00:00,439.8999938964844,440.0,439.70001220703125,439.8500061035156,15490
2026-01-02 04:51:00+00:00,439.45001220703125,439.95001220703125,439.20001220703125,439.95001220703125,44448
2026-01-02 04:52:00+00:00,439.3500061035156,439.8500061035156,439.25,439.5,34048
2026-01-02 04:53:00+00:00,439.04998779296875,439.75,439.04998779296875,439.3500061035156,38907
2026-01-02 04:54:00+00:00,438.45001220703125,438.95001220703125,438.3500061035156,438.79998779296875,53739
2026-01-02 04:55:00+00:00,438.5,438.6000061035156,438.5,438.54998779296875,22371
2026-01-02 04:56:00+00:00,438.79998779296875,439.0,438.5,438.54998779296875,27510
2026-01-02 04:57:00+00:00,439.45001220703125,439.6000061035156,438.8500061035156,438.8500061035156,28332
2026-01-02 04:58:00+00:00,439.5,439.6000061035156,439.3999938964844,439.5,19025
2026-01-02 04:59:00+00:00,439.3999938964844,439.8500061035156,439.3999938964844,439.5,40458
2026-01-02 05:00:00+00:00,439.45001220703125,439.45001220703125,439.04998779296875,439.3500061035156,55154
2026-01-02 05:01:00+00:00,439.6000061035156,439.8999938964844,439.5,439.54998779296875,22277
2026-01-02 05:02:00+00:00,439.70001220703125,439.8500061035156,439.54998779296875,439.6499938964844,30706
2026-01-02 05:03:00+00:00,439.79998779296875,440.0,439.6499938964844,439.6499938964844,31660
2026-01-02 05:04:00+00:00,439.75,439.8500061035156,439.75,439.8500061035156,14118
2026-01-02 05:05:00+00:00,438.79998779296875,439.79998779296875,438.79998779296875,439.75,54676
2026-01-02 05:06:00+00:00,438.0,438.8500061035156,438.0,438.75,71504
2026-01-02 05:07:00+00:00,438.20001220703125,438.6000061035156,437.8999938964844,437.95001220703125,49009
2026-01-02 05:08:00+00:00,438.29998779296875,438.5,438.20001220703125,438.20001220703125,27422
2026-01-02 05:09:00+00:00,438.29998779296875,438.3999938964844,438.25,438.29998779296875,13268
2026-01-02 05:10:00+00:00,438.1000061035156,438.29998779296875,438.1000061035156,438.29998779296875,25248
2026-01-02 05:11:00+00:00,438.20001220703125,438.3500061035156,438.1000061035156,438.1499938964844,42666
2026-01-02 05:12:00+00:00,438.1000061035156,438.20001220703125,438.1000061035156,438.1499938964844,17184
2026-01-02 05:13:00+00:00,438.1000061035156,438.1499938964844,438.04998779296875,438.1000061035156,22290
2026-01-02 05:14:00+00:00,437.95001220703125,438.1000061035156,437.8999938964844,438.04998779296875,45695
2026-01-02 05:15:00+00:00,438.04998779296875,438.1000061035156,437.95001220703125,438.0,24432
2026-01-02 05:16:00+00:00,438.04998779296875,438.04998779296875,437.95001220703125,438.04998779296875,21927
2026-01-02 05:17:00+00:00,439.3999938964844,439.5,438.75,438.8500061035156,39487
2026-01-02 05:18:00+00:00,439.5,439.6000061035156,439.1499938964844,439.3999938964844,17630
2026-01-02 05:19:00+00:00,439.6000061035156,439.79998779296875,439.45001220703125,439.45001220703125,19021
2026-01-02 05:20:00+00:00,439.95001220703125,440.0,439.54998779296875,439.6499938964844,174987
2026-01-02 05:21:00+00:00,439.79998779296875,440.6499938964844,439.75,440.0,117079
2026-01-02 05:22:00+00:00,439.70001220703125,439.79998779296875,439.6499938964844,439.79998779296875,13818
2026-01-02 05:23:00+00:00,439.25,439.75,439.25,439.70001220703125,20216
2026-01-02 05:24:00+00:00,439.6499938964844,439.70001220703125,439.1499938964844,439.29998779296875,25570
2026-01-02 05:25:00+00:00,439.8999938964844,440.0,439.54998779296875,439.6499938964844,15247
2026-01-02 05:26:00+00:00,440.0,440.0,439.54998779296875,439.8500061035156,20161
2026-01-02 05:27:00+00:00,439.75,440.0,439.6499938964844,439.8999938964844,12225
2026-01-02 05:28:00+00:00,439.75,439.79998779296875,439.54998779296875,439.75,13987
2026-01-02 05:29:00+00:00,439.79998779296875,439.79998779296875,439.6000061035156,439.75,11052
2026-01-02 05:30:00+00:00,439.8999938964844,440.25,439.75,439.75,27572
2026-01-02 05:31:00+00:00,439.95001220703125,440.0,439.6499938964844,439.70001220703125,16538
2026-01-02 05:32:00+00:00,439.8500061035156,440.0,439.6499938964844,439.95001220703125,12779
2026-01-02 05:33:00+00:00,439.70001220703125,440.0,439.70001220703125,439.8500061035156,21643
2026-01-02 05:34:00+00:00,439.70001220703125,440.0,439.6000061035156,440.0,24625
2026-01-02 05:35:00+00:00,439.95001220703125,440.0,439.6499938964844,439.75,14649
2026-01-02 05:36:00+00:00,439.70001220703125,439.95001220703125,439.6000061035156,439.8500061035156,11762
2026-01-02 05:37:00+00:00,439.95001220703125,439.95001220703125,439.6499938964844,439.70001220703125,11488
2026-01-02 05:38:00+00:00,440.0,440.0,439.8999938964844,439.95001220703125,15285
2026-01-02 05:39:00+00:00,438.6000061035156,440.0,438.6000061035156,440.0,94079
2026-01-02 05:40:00+00:00,439.20001220703125,439.5,438.6000061035156,438.6000061035156,22716
2026-01-02 05:41:00+00:00,440.1000061035156,440.20001220703125,439.20001220703125,439.25,62568
2026-01-02 05:42:00+00:00,439.25,440.1000061035156,439.04998779296875,440.1000061035156,20039
2026-01-02 05:43:00+00:00,439.25,439.29998779296875,439.20001220703125,439.25,13425
2026-01-02 05:44:00+00:00,439.20001220703125,439.29998779296875,439.20001220703125,439.20001220703125,18806
2026-01-02 05:45:00+00:00,439.25,439.29998779296875,439.1499938964844,439.25,21426
2026-01-02 05:46:00+00:00,440.0,440.0,439.20001220703125,439.29998779296875,49422
2026-01-02 05:47:00+00:00,439.8500061035156,440.0,439.75,440.0,14503
2026-01-02 05:48:00+00:00,440.0,440.0,439.8500061035156,439.8999938964844,15466
2026-01-02 05:49:00+00:00,440.0,440.0,439.95001220703125,440.0,17522
2026-01-02 05:50:00+00:00,440.0,440.3500061035156,439.8999938964844,439.95001220703125,51102
2026-01-02 05:51:00+00:00,440.1000061035156,440.1000061035156,440.0,440.0,14154
2026-01-02 05:52:00+00:00,440.1000061035156,440.1000061035156,440.04998779296875,440.04998779296875,10351
2026-01-02 05:53:00+00:00,439.8999938964844,440.1000061035156,439.79998779296875,440.04998779296875,29943
2026-01-02 05:54:00+00:00,440.0,440.0,439.79998779296875,439.8999938964844,28198
2026-01-02 05:55:00+00:00,439.75,440.0,439.70001220703125,440.0,12164
2026-01-02 05:56:00+00:00,439.95001220703125,440.0,439.6499938964844,439.75,11330
2026-01-02 05:57:00+00:00,439.8999938964844,439.95001220703125,439.75,439.95001220703125,10318
2026-01-02 05:58:00+00:00,439.95001220703125,440.0,439.8500061035156,439.8500061035156,9358
2026-01-02 05:59:00+00:00,439.95001220703125,440.0,439.75,439.95001220703125,77907
2026-01-02 06:00:00+00:00,440.0,440.04998779296875,439.79998779296875,439.95001220703125,28918
2026-01-02 06:01:00+00:00,440.0,440.0,439.8999938964844,440.0,11899
2026-01-02 06:02:00+00:00,440.3500061035156,440.3999938964844,439.95001220703125,440.0,85341
2026-01-02 06:03:00+00:00,440.29998779296875,440.3500061035156,440.25,440.29998779296875,20741
2026-01-02 06:04:00+00:00,440.04998779296875,440.29998779296875,440.0,440.29998779296875,17920
2026-01-02 06:05:00+00:00,440.3500061035156,440.3500061035156,440.0,440.04998779296875,22884
2026-01-02 06:06:00+00:00,440.04998779296875,440.3999938964844,440.0,440.3500061035156,57387
2026-01-02 06:07:00+00:00,440.0,440.04998779296875,439.95001220703125,440.04998779296875,12928
2026-01-02 06:08:00+00:00,440.3999938964844,440.3999938964844,439.8999938964844,440.0,21431
2026-01-02 06:09:00+00:00,440.1000061035156,440.3999938964844,440.0,440.3500061035156,13974
2026-01-02 06:10:00+00:00,440.1000061035156,440.20001220703125,440.0,440.1000061035156,11182
2026-01-02 06:11:00+00:00,440.0,440.1000061035156,440.0,440.1000061035156,11373
2026-01-02 06:12:00+00:00,440.0,440.1499938964844,440.0,440.0,15436
2026-01-02 06:13:00+00:00,440.0,440.1499938964844,440.0,440.04998779296875,46922
2026-01-02 06:14:00+00:00,440.1000061035156,440.1499938964844,440.0,440.04998779296875,22067
2026-01-02 06:15:00+00:00,440.1000061035156,440.1000061035156,440.0,440.04998779296875,12999
2026-01-02 06:16:00+00:00,440.04998779296875,440.25,440.04998779296875,440.1499938964844,22513
2026-01-02 06:17:00+00:00,440.1499938964844,440.29998779296875,440.04998779296875,440.1000061035156,23255
2026-01-02 06:18:00+00:00,440.1000061035156,440.1499938964844,440.04998779296875,440.04998779296875,14811
2026-01-02 06:19:00+00:00,440.1499938964844,440.25,440.0,440.1000061035156,15618
2026-01-02 06:20:00+00:00,440.20001220703125,440.54998779296875,440.1000061035156,440.1000061035156,97623
2026-01-02 06:21:00+00:00,440.3500061035156,440.3999938964844,440.29998779296875,440.3999938964844,35450
2026-01-02 06:22:00+00:00,440.3999938964844,440.3999938964844,440.3500061035156,440.3999938964844,26516
2026-01-02 06:23:00+00:00,440.3999938964844,440.3999938964844,440.3500061035156,440.3999938964844,17564
2026-01-02 06:24:00+00:00,440.29998779296875,440.3999938964844,440.29998779296875,440.3999938964844,26500
2026-01-02 06:25:00+00:00,440.29998779296875,440.3999938964844,440.25,440.3500061035156,15816
2026-01-02 06:26:00+00:00,440.3500061035156,440.3999938964844,440.25,440.25,15793
2026-01-02 06:27:00+00:00,440.79998779296875,440.79998779296875,440.3500061035156,440.3999938964844,49455
2026-01-02 06:28:00+00:00,440.8500061035156,440.8999938964844,440.70001220703125,440.75,26867
2026-01-02 06:29:00+00:00,440.3999938964844,440.8999938964844,440.3999938964844,440.8500061035156,45988
2026-01-02 06:30:00+00:00,440.3999938964844,440.6499938964844,440.3999938964844,440.5,19902
2026-01-02 06:31:00+00:00,440.5,440.75,440.3999938964844,440.5,18180
2026-01-02 06:32:00+00:00,440.5,440.75,440.3999938964844,440.70001220703125,18093
2026-01-02 06:33:00+00:00,440.6499938964844,440.75,440.5,440.54998779296875,20325
2026-01-02 06:34:00+00:00,440.6499938964844,440.79998779296875,440.54998779296875,440.70001220703125,22945
2026-01-02 06:35:00+00:00,441.79998779296875,441.8500061035156,440.6000061035156,440.6499938964844,136582
2026-01-02 06:36:00+00:00,441.70001220703125,441.70001220703125,441.3999938964844,441.5,36015
2026-01-02 06:37:00+00:00,441.5,441.70001220703125,441.5,441.6000061035156,27128
2026-01-02 06:38:00+00:00,441.29998779296875,441.54998779296875,441.04998779296875,441.5,36519
2026-01-02 06:39:00+00:00,442.3500061035156,442.3500061035156,441.20001220703125,441.25,99168
2026-01-02 06:40:00+00:00,444.45001220703125,444.54998779296875,442.70001220703125,442.70001220703125,259285
2026-01-02 06:41:00+00:00,444.79998779296875,444.8999938964844,444.45001220703125,444.45001220703125,64803
2026-01-02 06:42:00+00:00,444.8999938964844,445.0,443.70001220703125,444.79998779296875,287667
2026-01-02 06:43:00+00:00,446.1499938964844,446.6000061035156,444.8999938964844,445.0,231056
2026-01-02 06:44:00+00:00,446.04998779296875,446.20001220703125,445.70001220703125,446.1499938964844,51137
2026-01-02 06:45:00+00:00,447.3999938964844,447.95001220703125,445.6499938964844,446.04998779296875,189326
2026-01-02 06:46:00+00:00,446.5,447.1000061035156,446.29998779296875,447.1000061035156,81447
2026-01-02 06:47:00+00:00,445.6000061035156,446.5,445.54998779296875,446.3999938964844,55489
2026-01-02 06:48:00+00:00,445.29998779296875,446.5,445.1000061035156,445.79998779296875,81487
2026-01-02 06:49:00+00:00,445.1000061035156,445.3500061035156,445.04998779296875,445.3500061035156,25227
2026-01-02 06:50:00+00:00,445.95001220703125,445.95001220703125,445.1000061035156,445.1499938964844,60068
2026-01-02 06:51:00+00:00,445.54998779296875,445.8999938964844,445.54998779296875,445.8999938964844,18552
2026-01-02 06:52:00+00:00,445.6000061035156,445.79998779296875,445.3500061035156,445.6000061035156,24298
2026-01-02 06:53:00+00:00,445.20001220703125,445.6000061035156,445.1000061035156,445.45001220703125,30141
2026-01-02 06:54:00+00:00,445.25,445.6000061035156,445.1000061035156,445.29998779296875,30603
2026-01-02 06:55:00+00:00,445.04998779296875,445.25,445.04998779296875,445.25,17068
2026-01-02 06:56:00+00:00,445.04998779296875,445.29998779296875,445.04998779296875,445.04998779296875,28555
2026-01-02 06:57:00+00:00,445.04998779296875,445.20001220703125,445.0,445.1000061035156,25523
2026-01-02 06:58:00+00:00,445.5,445.79998779296875,445.04998779296875,445.04998779296875,30371
2026-01-02 06:59:00+00:00,445.75,446.54998779296875,445.25,445.5,59402
2026-01-02 07:00:00+00:00,445.29998779296875,446.0,445.1499938964844,445.8999938964844,20910
2026-01-02 07:01:00+00:00,445.70001220703125,445.75,445.25,445.29998779296875,20456
2026-01-02 07:02:00+00:00,445.0,445.6499938964844,445.0,445.54998779296875,39897
2026-01-02 07:03:00+00:00,445.5,445.6000061035156,445.0,445.04998779296875,24388
2026-01-02 07:04:00+00:00,445.1499938964844,445.6000061035156,445.1499938964844,445.6000061035156,11661
2026-01-02 07:05:00+00:00,445.1499938964844,445.45001220703125,445.1499938964844,445.25,17344
2026-01-02 07:06:00+00:00,445.1499938964844,445.45001220703125,445.1000061035156,445.20001220703125,24559
2026-01-02 07:07:00+00:00,444.79998779296875,445.3999938964844,444.79998779296875,445.29998779296875,80863
2026-01-02 07:08:00+00:00,445.29998779296875,445.3500061035156,444.3500061035156,444.79998779296875,44560
2026-01-02 07:09:00+00:00,444.5,445.29998779296875,444.5,445.25,21801
2026-01-02 07:10:00+00:00,444.70001220703125,444.79998779296875,444.45001220703125,444.45001220703125,17358
2026-01-02 07:11:00+00:00,445.0,445.20001220703125,444.6000061035156,444.6499938964844,24964
2026-01-02 07:12:00+00:00,444.8999938964844,445.20001220703125,444.79998779296875,445.04998779296875,17740
2026-01-02 07:13:00+00:00,444.8999938964844,445.3500061035156,444.79998779296875,444.8999938964844,25906
2026-01-02 07:14:00+00:00,443.75,445.0,443.6000061035156,444.8500061035156,65107
2026-01-02 07:15:00+00:00,443.8999938964844,444.3500061035156,443.6499938964844,443.6499938964844,30394
2026-01-02 07:16:00+00:00,443.95001220703125,444.0,443.6499938964844,443.79998779296875,22211
2026-01-02 07:17:00+00:00,443.8500061035156,444.1499938964844,443.5,444.0,26741
2026-01-02 07:18:00+00:00,443.54998779296875,444.0,443.3500061035156,443.8999938964844,32531
2026-01-02 07:19:00+00:00,443.70001220703125,443.8500061035156,443.54998779296875,443.54998779296875,16834
2026-01-02 07:20:00+00:00,443.79998779296875,444.1499938964844,443.70001220703125,443.8999938964844,21289
2026-01-02 07:21:00+00:00,443.70001220703125,443.8999938964844,443.54998779296875,443.8999938964844,15068
2026-01-02 07:22:00+00:00,443.6499938964844,443.8999938964844,443.6000061035156,443.70001220703125,16306
2026-01-02 07:23:00+00:00,443.5,443.75,443.5,443.6499938964844,17844
2026-01-02 07:24:00+00:00,443.6000061035156,443.6499938964844,443.54998779296875,443.54998779296875,14760
2026-01-02 07:25:00+00:00,443.6499938964844,443.8500061035156,443.5,443.6000061035156,18574
2026-01-02 07:26:00+00:00,443.8500061035156,444.1000061035156,443.54998779296875,443.54998779296875,23243
2026-01-02 07:27:00+00:00,444.1000061035156,444.25,443.79998779296875,443.8500061035156,37876
2026-01-02 07:28:00+00:00,444.04998779296875,444.20001220703125,443.95001220703125,444.1000061035156,28263
2026-01-02 07:29:00+00:00,444.1499938964844,444.1499938964844,444.0,444.0,17306
2026-01-02 07:30:00+00:00,444.1499938964844,444.5,444.04998779296875,444.1499938964844,29880
2026-01-02 07:31:00+00:00,443.8999938964844,444.20001220703125,443.8999938964844,444.1000061035156,37020
2026-01-02 07:32:00+00:00,443.6499938964844,443.95001220703125,443.6000061035156,443.8999938964844,26421
2026-01-02 07:33:00+00:00,443.54998779296875,443.6499938964844,443.5,443.6000061035156,17247
2026-01-02 07:34:00+00:00,443.04998779296875,443.6000061035156,443.0,443.54998779296875,71248
2026-01-02 07:35:00+00:00,443.20001220703125,443.20001220703125,442.8500061035156,443.0,95611
2026-01-02 07:36:00+00:00,443.3500061035156,443.5,443.1499938964844,443.1499938964844,26447
2026-01-02 07:37:00+00:00,443.1000061035156,443.29998779296875,443.04998779296875,443.25,16361
2026-01-02 07:38:00+00:00,443.1499938964844,443.20001220703125,442.8999938964844,443.1499938964844,38039
2026-01-02 07:39:00+00:00,442.8999938964844,443.1499938964844,442.8999938964844,443.1499938964844,18924
2026-01-02 07:40:00+00:00,442.8500061035156,443.0,442.79998779296875,442.8999938964844,29190
2026-01-02 07:41:00+00:00,442.6000061035156,442.8999938964844,442.3999938964844,442.8999938964844,27971
2026-01-02 07:42:00+00:00,442.8500061035156,442.8999938964844,442.25,442.5,38029
2026-01-02 07:43:00+00:00,442.8999938964844,443.0,442.79998779296875,442.8500061035156,19649
2026-01-02 07:44:00+00:00,442.3999938964844,442.8500061035156,442.3500061035156,442.8500061035156,25092
2026-01-02 07:45:00+00:00,442.1499938964844,442.45001220703125,442.1499938964844,442.3999938964844,17746
2026-01-02 07:46:00+00:00,442.25,442.29998779296875,442.1499938964844,442.20001220703125,18171
2026-01-02 07:47:00+00:00,442.1000061035156,442.3500061035156,442.1000061035156,442.25,21202
2026-01-02 07:48:00+00:00,442.1000061035156,442.25,442.04998779296875,442.1000061035156,19068
2026-01-02 07:49:00+00:00,442.3999938964844,442.45001220703125,442.04998779296875,442.1000061035156,19773
2026-01-02 07:50:00+00:00,442.1000061035156,442.45001220703125,442.1000061035156,442.3999938964844,17074
2026-01-02 07:51:00+00:00,442.1000061035156,442.25,442.04998779296875,442.1000061035156,14844
2026-01-02 07:52:00+00:00,442.0,442.1499938964844,442.0,442.1499938964844,14723
2026-01-02 07:53:00+00:00,442.04998779296875,442.1499938964844,442.0,442.1000061035156,14249
2026-01-02 07:54:00+00:00,441.3500061035156,442.1000061035156,441.25,442.1000061035156,70253
2026-01-02 07:55:00+00:00,441.1000061035156,441.3500061035156,441.04998779296875,441.3500061035156,33049
2026-01-02 07:56:00+00:00,441.0,441.20001220703125,441.0,441.1000061035156,23138
2026-01-02 07:57:00+00:00,441.0,441.20001220703125,440.95001220703125,441.0,19743
2026-01-02 07:58:00+00:00,440.8999938964844,441.1499938964844,440.8999938964844,441.04998779296875,16741
2026-01-02 07:59:00+00:00,440.8999938964844,441.1499938964844,440.75,440.8999938964844,34707
2026-01-02 08:00:00+00:00,440.79998779296875,441.1499938964844,440.6499938964844,440.8500061035156,38924
2026-01-02 08:01:00+00:00,440.8999938964844,441.25,440.75,440.79998779296875,22875
2026-01-02 08:02:00+00:00,440.8500061035156,441.25,440.79998779296875,440.8999938964844,39390
2026-01-02 08:03:00+00:00,440.6499938964844,440.95001220703125,440.6000061035156,440.79998779296875,17130
2026-01-02 08:04:00+00:00,440.5,440.6499938964844,440.5,440.6499938964844,18609
2026-01-02 08:05:00+00:00,440.25,440.54998779296875,440.20001220703125,440.5,28439
2026-01-02 08:06:00+00:00,440.1000061035156,440.29998779296875,440.04998779296875,440.29998779296875,22667
2026-01-02 08:07:00+00:00,440.1000061035156,440.3500061035156,440.04998779296875,440.04998779296875,16293
2026-01-02 08:08:00+00:00,440.0,440.1499938964844,440.0,440.1000061035156,103646
2026-01-02 08:09:00+00:00,440.1000061035156,440.29998779296875,440.0,440.04998779296875,34344
2026-01-02 08:10:00+00:00,440.3500061035156,440.6499938964844,440.0,440.1499938964844,20285
2026-01-02 08:11:00+00:00,440.3500061035156,440.3999938964844,440.25,440.3999938964844,10305
2026-01-02 08:12:00+00:00,440.3500061035156,440.3999938964844,440.29998779296875,440.3500061035156,12203
2026-01-02 08:13:00+00:00,440.29998779296875,440.45001220703125,440.29998779296875,440.29998779296875,21112
2026-01-02 08:14:00+00:00,440.3500061035156,440.3999938964844,440.1000061035156,440.29998779296875,39770
2026-01-02 08:15:00+00:00,440.25,440.3999938964844,439.8500061035156,440.29998779296875,31120
2026-01-02 08:16:00+00:00,440.20001220703125,440.3500061035156,440.0,440.25,13117
2026-01-02 08:17:00+00:00,440.20001220703125,440.3999938964844,440.1499938964844,440.29998779296875,15478
2026-01-02 08:18:00+00:00,440.0,440.25,440.0,440.20001220703125,10658
2026-01-02 08:19:00+00:00,440.0,440.1000061035156,439.95001220703125,440.0,15119
2026-01-02 08:20:00+00:00,440.1000061035156,440.3999938964844,440.1000061035156,440.3999938964844,17628
2026-01-02 08:21:00+00:00,440.1000061035156,440.3999938964844,440.0,440.1000061035156,16989
2026-01-02 08:22:00+00:00,440.04998779296875,440.3500061035156,440.0,440.25,13370
2026-01-02 08:23:00+00:00,440.0,440.1000061035156,440.0,440.04998779296875,13897
2026-01-02 08:24:00+00:00,440.0,440.1000061035156,440.0,440.04998779296875,12895
2026-01-02 08:25:00+00:00,440.04998779296875,440.1000061035156,440.0,440.04998779296875,13934
2026-01-02 08:26:00+00:00,440.04998779296875,440.1000061035156,440.0,440.04998779296875,9609
2026-01-02 08:27:00+00:00,440.20001220703125,440.3999938964844,440.0,440.0,18124
2026-01-02 08:28:00+00:00,441.3999938964844,441.70001220703125,440.1499938964844,440.25,48168
2026-01-02 08:29:00+00:00,441.5,441.5,441.20001220703125,441.3500061035156,23626
2026-01-02 08:30:00+00:00,441.5,441.6499938964844,441.45001220703125,441.45001220703125,12798
2026-01-02 08:31:00+00:00,440.45001220703125,441.6000061035156,440.45001220703125,441.54998779296875,20368
2026-01-02 08:32:00+00:00,440.54998779296875,440.8999938964844,440.45001220703125,440.45001220703125,11933
2026-01-02 08:33:00+00:00,440.70001220703125,440.8999938964844,440.45001220703125,440.5,14164
