Date_Time,Close,High,Low,Open,Volume
2025-12-26 04:15:00+00:00,113.76000213623047,113.76000213623047,113.76000213623047,113.76000213623047,92801
2025-12-26 04:16:00+00:00,113.7699966430664,113.7699966430664,113.7699966430664,113.7699966430664,151196
2025-12-26 04:17:00+00:00,113.7699966430664,113.7699966430664,113.76000213623047,113.7699966430664,101539
2025-12-26 04:18:00+00:00,113.7699966430664,113.77999877929688,113.76000213623047,113.7699966430664,143495
2025-12-26 04:19:00+00:00,113.77999877929688,113.77999877929688,113.77999877929688,113.77999877929688,128460
2025-12-26 04:20:00+00:00,113.79000091552734,113.79000091552734,113.7699966430664,113.7699966430664,102786
2025-12-26 04:21:00+00:00,113.80999755859375,113.80999755859375,113.79000091552734,113.79000091552734,302449
2025-12-26 04:22:00+00:00,113.81999969482422,113.81999969482422,113.80000305175781,113.80999755859375,187801
2025-12-26 04:23:00+00:00,113.81999969482422,113.81999969482422,113.80999755859375,113.81999969482422,268902
2025-12-26 04:24:00+00:00,113.83999633789062,113.83999633789062,113.81999969482422,113.83000183105469,285573
2025-12-26 04:25:00+00:00,113.8499984741211,113.8499984741211,113.79000091552734,113.79000091552734,610531
2025-12-26 04:26:00+00:00,113.83000183105469,113.8499984741211,113.81999969482422,113.83999633789062,182116
2025-12-26 04:27:00+00:00,113.8499984741211,113.8499984741211,113.83999633789062,113.83999633789062,226288
2025-12-26 04:28:00+00:00,113.88999938964844,113.88999938964844,113.8499984741211,113.8499984741211,442250
2025-12-26 04:29:00+00:00,113.87999725341797,113.87999725341797,113.87999725341797,113.87999725341797,87140
2025-12-26 04:30:00+00:00,113.9000015258789,113.9000015258789,113.87999725341797,113.87999725341797,137802
2025-12-26 04:31:00+00:00,113.93000030517578,113.93000030517578,113.88999938964844,113.9000015258789,87191
2025-12-26 04:32:00+00:00,113.98999786376953,113.98999786376953,113.94999694824219,113.94999694824219,188274
2025-12-26 04:33:00+00:00,113.9800033569336,113.98999786376953,113.97000122070312,113.98999786376953,126679
2025-12-26 04:34:00+00:00,113.98999786376953,113.98999786376953,113.9800033569336,113.98999786376953,164650
2025-12-26 04:35:00+00:00,113.9800033569336,113.98999786376953,113.95999908447266,113.9800033569336,92604
2025-12-26 04:36:00+00:00,113.91999816894531,113.9800033569336,113.9000015258789,113.9800033569336,342328
2025-12-26 04:37:00+00:00,113.9000015258789,113.91999816894531,113.87999725341797,113.91999816894531,87536
2025-12-26 04:38:00+00:00,113.93000030517578,113.93000030517578,113.88999938964844,113.9000015258789,105775
2025-12-26 04:39:00+00:00,113.91000366210938,113.94999694824219,113.9000015258789,113.94000244140625,173553
2025-12-26 04:40:00+00:00,113.91999816894531,113.94000244140625,113.9000015258789,113.94000244140625,119068
2025-12-26 04:41:00+00:00,113.93000030517578,113.93000030517578,113.88999938964844,113.91999816894531,135676
2025-12-26 04:42:00+00:00,113.91999816894531,113.94000244140625,113.88999938964844,113.94000244140625,120849
2025-12-26 04:43:00+00:00,113.91000366210938,113.91999816894531,113.88999938964844,113.91999816894531,89902
2025-12-26 04:44:00+00:00,113.91000366210938,113.94000244140625,113.91000366210938,113.91999816894531,77632
2025-12-26 04:45:00+00:00,113.93000030517578,113.94000244140625,113.91000366210938,113.91999816894531,80010
2025-12-26 04:46:00+00:00,113.91999816894531,113.94000244140625,113.91999816894531,113.93000030517578,122830
2025-12-26 04:47:00+00:00,113.95999908447266,113.97000122070312,113.93000030517578,113.94999694824219,226138
2025-12-26 04:48:00+00:00,113.9800033569336,113.9800033569336,113.94999694824219,113.95999908447266,510724
2025-12-26 04:49:00+00:00,113.9800033569336,113.9800033569336,113.94999694824219,113.9800033569336,99911
2025-12-26 04:50:00+00:00,113.97000122070312,113.9800033569336,113.94999694824219,113.9800033569336,134415
2025-12-26 04:51:00+00:00,113.9800033569336,113.9800033569336,113.95999908447266,113.9800033569336,73171
2025-12-26 04:52:00+00:00,114.0,114.0,113.97000122070312,113.98999786376953,329529
2025-12-26 04:53:00+00:00,113.9800033569336,114.0,113.9800033569336,114.0,133294
2025-12-26 04:54:00+00:00,113.9800033569336,113.9800033569336,113.94999694824219,113.9800033569336,151548
2025-12-26 04:55:00+00:00,113.9800033569336,113.98999786376953,113.97000122070312,113.98999786376953,294757
2025-12-26 04:56:00+00:00,113.97000122070312,113.9800033569336,113.97000122070312,113.9800033569336,78486
2025-12-26 04:57:00+00:00,113.9800033569336,113.9800033569336,113.94999694824219,113.97000122070312,67429
2025-12-26 04:58:00+00:00,113.94999694824219,113.97000122070312,113.94000244140625,113.95999908447266,82639
2025-12-26 04:59:00+00:00,113.95999908447266,113.97000122070312,113.94999694824219,113.97000122070312,103934
2025-12-26 05:00:00+00:00,113.97000122070312,113.97000122070312,113.94000244140625,113.95999908447266,52717
2025-12-26 05:01:00+00:00,113.94999694824219,113.97000122070312,113.94999694824219,113.97000122070312,75607
2025-12-26 05:02:00+00:00,113.94999694824219,113.94999694824219,113.94999694824219,113.94999694824219,49311
2025-12-26 05:03:00+00:00,113.94999694824219,113.95999908447266,113.94999694824219,113.94999694824219,73318
2025-12-26 05:04:00+00:00,113.97000122070312,113.97000122070312,113.94999694824219,113.94999694824219,52613
2025-12-26 05:05:00+00:00,113.97000122070312,113.97000122070312,113.95999908447266,113.95999908447266,70041
2025-12-26 05:06:00+00:00,113.9800033569336,113.9800033569336,113.95999908447266,113.97000122070312,203699
2025-12-26 05:07:00+00:00,113.9800033569336,113.9800033569336,113.97000122070312,113.9800033569336,91936
2025-12-26 05:08:00+00:00,113.98999786376953,113.98999786376953,113.9800033569336,113.9800033569336,74490
2025-12-26 05:09:00+00:00,113.98999786376953,113.98999786376953,113.9800033569336,113.98999786376953,46153
2025-12-26 05:10:00+00:00,114.0,114.0,113.98999786376953,114.0,110818
2025-12-26 05:11:00+00:00,114.0199966430664,114.0199966430664,113.98999786376953,114.0,114099
2025-12-26 05:12:00+00:00,114.01000213623047,114.0199966430664,114.0,114.0,129349
2025-12-26 05:13:00+00:00,114.0199966430664,114.0199966430664,114.01000213623047,114.0199966430664,116737
2025-12-26 05:14:00+00:00,114.0199966430664,114.0199966430664,113.98999786376953,114.0199966430664,76814
2025-12-26 05:15:00+00:00,114.0199966430664,114.0199966430664,114.01000213623047,114.0199966430664,40637
2025-12-26 05:16:00+00:00,114.01000213623047,114.0199966430664,114.0,114.01000213623047,110941
2025-12-26 05:17:00+00:00,114.01000213623047,114.0199966430664,114.01000213623047,114.0199966430664,139717
2025-12-26 05:18:00+00:00,113.98999786376953,114.0,113.9800033569336,114.0,144248
2025-12-26 05:19:00+00:00,113.97000122070312,113.9800033569336,113.93000030517578,113.94999694824219,113442
2025-12-26 05:20:00+00:00,113.95999908447266,113.97000122070312,113.94999694824219,113.97000122070312,56482
2025-12-26 05:21:00+00:00,113.97000122070312,113.97000122070312,113.94999694824219,113.97000122070312,50966
2025-12-26 05:22:00+00:00,113.97000122070312,113.97000122070312,113.94999694824219,113.97000122070312,143423
2025-12-26 05:23:00+00:00,113.97000122070312,113.97000122070312,113.94999694824219,113.97000122070312,44991
2025-12-26 05:24:00+00:00,113.97000122070312,113.9800033569336,113.94999694824219,113.94999694824219,61453
2025-12-26 05:25:00+00:00,113.97000122070312,113.9800033569336,113.95999908447266,113.95999908447266,60880
2025-12-26 05:26:00+00:00,113.94999694824219,113.97000122070312,113.94999694824219,113.94999694824219,60481
2025-12-26 05:27:00+00:00,113.93000030517578,113.95999908447266,113.91000366210938,113.94999694824219,164432
2025-12-26 05:28:00+00:00,113.94999694824219,113.95999908447266,113.93000030517578,113.94000244140625,56363
2025-12-26 05:29:00+00:00,113.94000244140625,113.94999694824219,113.94000244140625,113.94999694824219,137496
2025-12-26 05:30:00+00:00,113.97000122070312,113.97000122070312,113.94000244140625,113.94000244140625,120416
2025-12-26 05:31:00+00:00,113.9800033569336,113.98999786376953,113.97000122070312,113.97000122070312,93111
2025-12-26 05:32:00+00:00,113.98999786376953,113.98999786376953,113.9800033569336,113.98999786376953,61092
2025-12-26 05:33:00+00:00,113.98999786376953,113.98999786376953,113.9800033569336,113.98999786376953,57763
2025-12-26 05:34:00+00:00,113.9800033569336,113.98999786376953,113.97000122070312,113.9800033569336,63024
2025-12-26 05:35:00+00:00,113.94999694824219,113.9800033569336,113.94999694824219,113.9800033569336,85919
2025-12-26 05:36:00+00:00,113.93000030517578,113.94999694824219,113.93000030517578,113.94999694824219,124547
2025-12-26 05:37:00+00:00,113.9800033569336,113.9800033569336,113.94000244140625,113.94999694824219,46624
2025-12-26 05:38:00+00:00,113.9800033569336,113.9800033569336,113.97000122070312,113.9800033569336,78590
2025-12-26 05:39:00+00:00,113.93000030517578,113.9800033569336,113.87999725341797,113.9800033569336,346994
2025-12-26 05:40:00+00:00,113.93000030517578,113.94999694824219,113.93000030517578,113.93000030517578,126349
2025-12-26 05:41:00+00:00,113.94999694824219,113.95999908447266,113.93000030517578,113.93000030517578,53960
2025-12-26 05:42:00+00:00,113.95999908447266,113.95999908447266,113.94999694824219,113.94999694824219,87722
2025-12-26 05:43:00+00:00,113.98999786376953,113.98999786376953,113.95999908447266,113.97000122070312,71039
2025-12-26 05:44:00+00:00,114.0199966430664,114.0199966430664,113.98999786376953,113.98999786376953,65599
2025-12-26 05:45:00+00:00,114.02999877929688,114.02999877929688,114.0199966430664,114.0199966430664,63449
2025-12-26 05:46:00+00:00,114.02999877929688,114.04000091552734,114.0199966430664,114.02999877929688,49501
2025-12-26 05:47:00+00:00,114.0199966430664,114.02999877929688,114.01000213623047,114.02999877929688,57226
2025-12-26 05:48:00+00:00,114.01000213623047,114.02999877929688,114.01000213623047,114.0199966430664,72482
2025-12-26 05:49:00+00:00,114.01000213623047,114.0199966430664,113.97000122070312,114.0199966430664,101793
2025-12-26 05:50:00+00:00,113.98999786376953,114.0,113.97000122070312,114.0,51100
2025-12-26 05:51:00+00:00,113.98999786376953,113.98999786376953,113.98999786376953,113.98999786376953,22752
2025-12-26 05:52:00+00:00,114.01000213623047,114.0199966430664,113.98999786376953,114.0,51672
2025-12-26 05:53:00+00:00,114.0199966430664,114.0199966430664,114.0,114.01000213623047,46675
2025-12-26 05:54:00+00:00,114.0199966430664,114.0199966430664,114.0,114.0199966430664,117682
2025-12-26 05:55:00+00:00,114.0199966430664,114.02999877929688,114.0,114.0,62735
2025-12-26 05:56:00+00:00,114.02999877929688,114.04000091552734,114.0,114.02999877929688,42072
2025-12-26 05:57:00+00:00,114.04000091552734,114.04000091552734,114.01000213623047,114.02999877929688,49183
2025-12-26 05:58:00+00:00,114.01000213623047,114.04000091552734,114.01000213623047,114.04000091552734,47045
2025-12-26 05:59:00+00:00,114.01000213623047,114.02999877929688,114.0,114.02999877929688,166565
2025-12-26 06:00:00+00:00,114.01000213623047,114.02999877929688,114.0,114.01000213623047,51945
2025-12-26 06:01:00+00:00,114.04000091552734,114.04000091552734,114.0199966430664,114.02999877929688,37196
2025-12-26 06:02:00+00:00,114.0199966430664,114.04000091552734,114.01000213623047,114.04000091552734,30172
2025-12-26 06:03:00+00:00,114.02999877929688,114.04000091552734,114.01000213623047,114.04000091552734,79241
2025-12-26 06:04:00+00:00,114.04000091552734,114.04000091552734,114.0199966430664,114.02999877929688,118752
2025-12-26 06:05:00+00:00,114.04000091552734,114.04000091552734,114.01000213623047,114.02999877929688,64076
2025-12-26 06:06:00+00:00,114.0,114.0199966430664,114.0,114.0199966430664,136392
2025-12-26 06:07:00+00:00,114.0,114.0,113.94999694824219,113.94999694824219,197989
2025-12-26 06:08:00+00:00,114.0,114.0,113.9800033569336,114.0,39738
2025-12-26 06:09:00+00:00,113.98999786376953,114.01000213623047,113.98999786376953,114.0,57270
2025-12-26 06:10:00+00:00,114.0,114.0,114.0,114.0,46907
2025-12-26 06:11:00+00:00,114.0,114.0,114.0,114.0,35091
2025-12-26 06:12:00+00:00,114.02999877929688,114.02999877929688,113.98999786376953,114.0,29943
2025-12-26 06:13:00+00:00,114.01000213623047,114.02999877929688,114.0,114.02999877929688,43478
2025-12-26 06:14:00+00:00,114.05000305175781,114.05000305175781,114.01000213623047,114.01000213623047,69275
2025-12-26 06:15:00+00:00,114.04000091552734,114.05000305175781,114.04000091552734,114.05000305175781,58404
2025-12-26 06:16:00+00:00,114.04000091552734,114.04000091552734,114.04000091552734,114.04000091552734,60571
2025-12-26 06:17:00+00:00,114.02999877929688,114.04000091552734,114.02999877929688,114.04000091552734,52943
2025-12-26 06:18:00+00:00,114.04000091552734,114.04000091552734,114.02999877929688,114.04000091552734,64478
2025-12-26 06:19:00+00:00,114.0199966430664,114.04000091552734,114.0199966430664,114.04000091552734,54369
2025-12-26 06:20:00+00:00,114.04000091552734,114.04000091552734,114.02999877929688,114.04000091552734,28490
2025-12-26 06:21:00+00:00,114.04000091552734,114.04000091552734,114.02999877929688,114.04000091552734,56100
2025-12-26 06:22:00+00:00,114.04000091552734,114.04000091552734,114.0,114.04000091552734,167419
2025-12-26 06:23:00+00:00,114.05000305175781,114.05000305175781,114.02999877929688,114.04000091552734,109465
2025-12-26 06:24:00+00:00,114.08999633789062,114.08999633789062,114.05000305175781,114.05000305175781,117308
2025-12-26 06:25:00+00:00,114.08999633789062,114.0999984741211,114.08999633789062,114.0999984741211,49007
2025-12-26 06:26:00+00:00,114.13999938964844,114.1500015258789,114.08999633789062,114.08999633789062,106959
2025-12-26 06:27:00+00:00,114.18000030517578,114.18000030517578,114.13999938964844,114.13999938964844,37600
2025-12-26 06:28:00+00:00,114.18000030517578,114.19000244140625,114.16000366210938,114.18000030517578,66125
2025-12-26 06:29:00+00:00,114.16999816894531,114.19000244140625,114.1500015258789,114.18000030517578,79772
2025-12-26 06:30:00+00:00,114.1500015258789,114.19000244140625,114.1500015258789,114.19000244140625,34233
2025-12-26 06:31:00+00:00,114.08000183105469,114.0999984741211,114.08000183105469,114.0999984741211,153393
2025-12-26 06:32:00+00:00,114.08000183105469,114.08999633789062,114.06999969482422,114.08999633789062,91230
2025-12-26 06:33:00+00:00,114.08000183105469,114.08000183105469,114.08000183105469,114.08000183105469,160057
2025-12-26 06:34:00+00:00,114.12000274658203,114.12000274658203,114.08000183105469,114.08000183105469,58184
2025-12-26 06:35:00+00:00,114.1500015258789,114.1500015258789,114.08999633789062,114.08999633789062,131612
2025-12-26 06:36:00+00:00,114.16000366210938,114.16000366210938,114.1500015258789,114.1500015258789,68131
2025-12-26 06:37:00+00:00,114.0999984741211,114.1500015258789,114.0999984741211,114.1500015258789,198534
2025-12-26 06:38:00+00:00,114.0999984741211,114.12999725341797,114.08999633789062,114.0999984741211,164411
2025-12-26 06:39:00+00:00,114.13999938964844,114.13999938964844,114.08999633789062,114.0999984741211,75231
2025-12-26 06:40:00+00:00,114.13999938964844,114.1500015258789,114.13999938964844,114.13999938964844,23615
2025-12-26 06:41:00+00:00,114.16000366210938,114.16000366210938,114.12999725341797,114.13999938964844,39195
2025-12-26 06:42:00+00:00,114.18000030517578,114.19000244140625,114.1500015258789,114.16000366210938,71576
2025-12-26 06:43:00+00:00,114.18000030517578,114.19000244140625,114.16999816894531,114.16999816894531,189798
2025-12-26 06:44:00+00:00,114.18000030517578,114.19000244140625,114.16999816894531,114.18000030517578,187234
2025-12-26 06:45:00+00:00,114.18000030517578,114.18000030517578,114.16000366210938,114.16999816894531,64882
2025-12-26 06:46:00+00:00,114.19000244140625,114.19000244140625,114.18000030517578,114.18000030517578,61494
2025-12-26 06:47:00+00:00,114.19000244140625,114.19000244140625,114.16999816894531,114.19000244140625,57357
2025-12-26 06:48:00+00:00,114.18000030517578,114.19000244140625,114.16999816894531,114.19000244140625,59985
2025-12-26 06:49:00+00:00,114.16999816894531,114.18000030517578,114.16000366210938,114.18000030517578,37230
2025-12-26 06:50:00+00:00,114.13999938964844,114.16999816894531,114.12000274658203,114.16999816894531,162573
2025-12-26 06:51:00+00:00,114.06999969482422,114.13999938964844,114.06999969482422,114.12999725341797,201174
2025-12-26 06:52:00+00:00,114.08999633789062,114.0999984741211,114.04000091552734,114.06999969482422,190187
2025-12-26 06:53:00+00:00,114.08000183105469,114.08999633789062,114.05999755859375,114.08999633789062,29084
2025-12-26 06:54:00+00:00,114.05000305175781,114.08000183105469,114.05000305175781,114.08000183105469,103260
2025-12-26 06:55:00+00:00,114.06999969482422,114.06999969482422,114.05000305175781,114.06999969482422,175004
2025-12-26 06:56:00+00:00,114.08000183105469,114.08000183105469,114.06999969482422,114.06999969482422,33079
2025-12-26 06:57:00+00:00,114.08000183105469,114.08000183105469,114.06999969482422,114.08000183105469,220993
2025-12-26 06:58:00+00:00,114.12999725341797,114.12999725341797,114.05000305175781,114.05999755859375,100130
2025-12-26 06:59:00+00:00,114.12999725341797,114.1500015258789,114.12000274658203,114.12999725341797,30795
2025-12-26 07:00:00+00:00,114.12000274658203,114.12999725341797,114.12000274658203,114.12999725341797,70114
2025-12-26 07:01:00+00:00,114.12000274658203,114.12999725341797,114.0999984741211,114.12000274658203,38222
2025-12-26 07:02:00+00:00,114.13999938964844,114.13999938964844,114.12999725341797,114.12999725341797,51485
2025-12-26 07:03:00+00:00,114.18000030517578,114.18000030517578,114.12000274658203,114.13999938964844,173163
2025-12-26 07:04:00+00:00,114.16000366210938,114.16999816894531,114.12999725341797,114.16999816894531,52255
2025-12-26 07:05:00+00:00,114.13999938964844,114.16000366210938,114.12000274658203,114.16000366210938,53555
2025-12-26 07:06:00+00:00,114.13999938964844,114.1500015258789,114.12999725341797,114.13999938964844,69162
2025-12-26 07:07:00+00:00,114.13999938964844,114.1500015258789,114.12999725341797,114.12999725341797,98041
2025-12-26 07:08:00+00:00,114.1500015258789,114.1500015258789,114.13999938964844,114.1500015258789,76029
2025-12-26 07:09:00+00:00,114.16999816894531,114.16999816894531,114.1500015258789,114.1500015258789,57086
2025-12-26 07:10:00+00:00,114.18000030517578,114.18000030517578,114.16000366210938,114.16999816894531,52317
2025-12-26 07:11:00+00:00,114.16999816894531,114.18000030517578,114.16999816894531,114.16999816894531,63897
2025-12-26 07:12:00+00:00,114.1500015258789,114.16999816894531,114.1500015258789,114.16999816894531,81269
2025-12-26 07:13:00+00:00,114.12999725341797,114.1500015258789,114.12000274658203,114.1500015258789,106437
2025-12-26 07:14:00+00:00,114.16000366210938,114.16000366210938,114.12999725341797,114.13999938964844,29212
2025-12-26 07:15:00+00:00,114.19000244140625,114.19000244140625,114.1500015258789,114.16000366210938,85433
2025-12-26 07:16:00+00:00,114.18000030517578,114.19000244140625,114.16999816894531,114.19000244140625,153192
2025-12-26 07:17:00+00:00,114.18000030517578,114.18000030517578,114.18000030517578,114.18000030517578,53083
2025-12-26 07:18:00+00:00,114.18000030517578,114.18000030517578,114.16000366210938,114.18000030517578,168209
2025-12-26 07:19:00+00:00,114.1500015258789,114.18000030517578,114.1500015258789,114.18000030517578,88309
2025-12-26 07:20:00+00:00,114.1500015258789,114.16999816894531,114.1500015258789,114.16999816894531,88985
2025-12-26 07:21:00+00:00,114.19000244140625,114.19000244140625,114.16000366210938,114.16999816894531,92954
2025-12-26 07:22:00+00:00,114.16999816894531,114.19999694824219,114.16999816894531,114.18000030517578,104873
2025-12-26 07:23:00+00:00,114.18000030517578,114.18000030517578,114.1500015258789,114.16999816894531,89105
2025-12-26 07:24:00+00:00,114.1500015258789,114.18000030517578,114.1500015258789,114.18000030517578,134495
2025-12-26 07:25:00+00:00,114.12000274658203,114.12999725341797,114.11000061035156,114.12999725341797,179655
2025-12-26 07:26:00+00:00,114.0999984741211,114.12000274658203,114.0999984741211,114.11000061035156,111295
2025-12-26 07:27:00+00:00,114.08999633789062,114.0999984741211,114.08000183105469,114.0999984741211,49528
2025-12-26 07:28:00+00:00,114.0999984741211,114.0999984741211,114.08999633789062,114.08999633789062,105123
2025-12-26 07:29:00+00:00,114.08999633789062,114.0999984741211,114.06999969482422,114.0999984741211,34562
2025-12-26 07:30:00+00:00,114.08000183105469,114.0999984741211,114.05999755859375,114.0999984741211,73467
2025-12-26 07:31:00+00:00,114.08000183105469,114.08000183105469,114.05000305175781,114.05000305175781,39078
2025-12-26 07:32:00+00:00,114.05000305175781,114.08000183105469,114.05000305175781,114.08000183105469,51198
2025-12-26 07:33:00+00:00,114.06999969482422,114.08000183105469,114.05999755859375,114.08000183105469,87689
2025-12-26 07:34:00+00:00,114.06999969482422,114.0999984741211,114.06999969482422,114.06999969482422,81011
2025-12-26 07:35:00+00:00,114.08999633789062,114.0999984741211,114.08000183105469,114.08999633789062,28943
2025-12-26 07:36:00+00:00,114.08999633789062,114.0999984741211,114.05999755859375,114.06999969482422,93346
2025-12-26 07:37:00+00:00,114.08000183105469,114.0999984741211,114.06999969482422,114.08999633789062,55367
2025-12-26 07:38:00+00:00,114.08999633789062,114.0999984741211,114.06999969482422,114.0999984741211,89554
2025-12-26 07:39:00+00:00,114.08000183105469,114.08000183105469,114.05999755859375,114.06999969482422,89078
2025-12-26 07:40:00+00:00,114.08000183105469,114.08999633789062,114.05000305175781,114.08000183105469,39431
2025-12-26 07:41:00+00:00,114.06999969482422,114.08000183105469,114.05999755859375,114.08000183105469,35835
2025-12-26 07:42:00+00:00,114.08000183105469,114.08000183105469,114.05999755859375,114.08000183105469,31440
2025-12-26 07:43:00+00:00,114.04000091552734,114.08000183105469,114.04000091552734,114.08000183105469,83572
2025-12-26 07:44:00+00:00,114.01000213623047,114.05000305175781,114.01000213623047,114.05000305175781,84263
2025-12-26 07:45:00+00:00,114.02999877929688,114.02999877929688,114.0,114.01000213623047,342190
2025-12-26 07:46:00+00:00,114.0199966430664,114.02999877929688,114.01000213623047,114.02999877929688,40721
2025-12-26 07:47:00+00:00,114.05999755859375,114.05999755859375,114.0199966430664,114.02999877929688,49653
2025-12-26 07:48:00+00:00,114.05000305175781,114.05999755859375,114.04000091552734,114.05999755859375,37095
2025-12-26 07:49:00+00:00,114.01000213623047,114.05000305175781,114.01000213623047,114.05000305175781,71817
2025-12-26 07:50:00+00:00,114.02999877929688,114.02999877929688,114.01000213623047,114.01000213623047,23387
2025-12-26 07:51:00+00:00,114.06999969482422,114.08000183105469,114.02999877929688,114.02999877929688,26199
2025-12-26 07:52:00+00:00,114.05000305175781,114.08000183105469,114.05000305175781,114.05000305175781,37010
2025-12-26 07:53:00+00:00,114.04000091552734,114.05999755859375,114.04000091552734,114.05999755859375,75114
2025-12-26 07:54:00+00:00,114.04000091552734,114.04000091552734,114.0199966430664,114.04000091552734,28982
2025-12-26 07:55:00+00:00,114.04000091552734,114.04000091552734,114.02999877929688,114.04000091552734,55295
2025-12-26 07:56:00+00:00,114.02999877929688,114.04000091552734,114.02999877929688,114.04000091552734,39011
2025-12-26 07:57:00+00:00,114.02999877929688,114.02999877929688,114.0,114.02999877929688,139160
2025-12-26 07:58:00+00:00,114.0199966430664,114.02999877929688,114.0199966430664,114.02999877929688,23609
2025-12-26 07:59:00+00:00,114.04000091552734,114.05000305175781,113.98999786376953,114.02999877929688,242936
2025-12-26 08:00:00+00:00,114.05000305175781,114.05000305175781,114.02999877929688,114.04000091552734,62945
2025-12-26 08:01:00+00:00,114.05000305175781,114.05000305175781,114.04000091552734,114.05000305175781,83598
2025-12-26 08:02:00+00:00,114.05000305175781,114.05000305175781,114.05000305175781,114.05000305175781,120722
2025-12-26 08:03:00+00:00,114.12999725341797,114.12999725341797,114.05000305175781,114.05000305175781,49546
2025-12-26 08:04:00+00:00,114.08999633789062,114.12999725341797,114.08999633789062,114.12999725341797,154193
2025-12-26 08:05:00+00:00,114.0999984741211,114.0999984741211,114.08999633789062,114.08999633789062,61780
2025-12-26 08:06:00+00:00,114.12000274658203,114.12000274658203,114.08999633789062,114.0999984741211,24997
2025-12-26 08:07:00+00:00,114.08999633789062,114.12000274658203,114.08999633789062,114.12000274658203,91787
2025-12-26 08:08:00+00:00,114.08999633789062,114.08999633789062,114.08999633789062,114.08999633789062,49960
2025-12-26 08:09:00+00:00,114.0999984741211,114.12000274658203,114.06999969482422,114.06999969482422,57436
2025-12-26 08:10:00+00:00,114.11000061035156,114.11000061035156,114.08999633789062,114.11000061035156,27335
2025-12-26 08:11:00+00:00,114.08999633789062,114.12000274658203,114.08999633789062,114.11000061035156,114428
2025-12-26 08:12:00+00:00,114.0999984741211,114.0999984741211,114.08999633789062,114.0999984741211,24750
2025-12-26 08:13:00+00:00,114.0999984741211,114.0999984741211,114.08000183105469,114.0999984741211,29424
2025-12-26 08:14:00+00:00,114.12000274658203,114.12000274658203,114.08999633789062,114.0999984741211,28117
2025-12-26 08:15:00+00:00,114.12000274658203,114.12000274658203,114.11000061035156,114.12000274658203,51910
2025-12-26 08:16:00+00:00,114.13999938964844,114.13999938964844,114.11000061035156,114.12000274658203,26381
